id_funcionario,data_avaliacao,nota,comentario
223,2024-10-25,2,Bom desempenho
223,2025-07-10,2,Bom desempenho
224,2025-02-03,3,Precisa melhorar
224,2023-11-25,1,Excelente
224,2024-09-29,2,Excelente
224,2024-01-23,2,Excelente
224,2024-10-09,1,Precisa melhorar
225,2023-03-07,4,Excelente
225,2025-02-10,2,Precisa melhorar
225,2023-11-30,1,Precisa melhorar
226,2024-07-12,2,Bom desempenho
226,2025-08-04,1,Regular
226,2023-12-05,2,Bom desempenho
227,2025-05-22,2,Precisa melhorar
227,2025-02-18,1,Precisa melhorar
227,2025-06-18,3,Bom desempenho
227,2025-07-19,4,Precisa melhorar
227,2025-08-05,3,Regular
228,2024-10-15,2,Bom desempenho
228,2025-03-14,3,Bom desempenho
228,2025-07-03,5,Precisa melhorar
228,2025-03-15,1,Bom desempenho
229,2025-08-10,2,Precisa melhorar
229,2025-10-27,4,Excelente
229,2025-07-09,1,Regular
230,2025-09-11,5,Precisa melhorar
230,2025-09-05,1,Excelente
230,2025-09-14,3,Excelente
231,2025-08-28,5,Excelente
231,2025-02-16,3,Excelente
231,2025-02-01,1,Bom desempenho
231,2024-05-23,5,Regular
232,2024-08-19,5,Precisa melhorar
232,2025-02-09,1,Bom desempenho
233,2025-02-08,5,Regular
233,2024-06-28,3,Excelente
234,2024-01-23,5,Excelente
234,2025-08-17,1,Excelente
234,2023-08-15,3,Precisa melhorar
234,2023-02-27,2,Excelente
234,2022-11-28,5,Regular
235,2025-09-29,5,Excelente
235,2025-10-24,5,Regular
235,2025-09-03,5,Precisa melhorar
235,2025-09-28,3,Excelente
235,2025-08-25,4,Precisa melhorar
236,2025-06-24,5,Bom desempenho
236,2025-08-25,5,Bom desempenho
237,2025-09-17,4,Regular
237,2025-08-29,2,Regular
237,2025-10-08,1,Regular
237,2025-10-02,4,Bom desempenho
237,2025-10-02,5,Regular
238,2024-10-09,5,Precisa melhorar
238,2025-06-24,3,Bom desempenho
238,2024-02-05,4,Excelente
238,2025-05-19,2,Precisa melhorar
239,2025-10-28,5,Regular
239,2025-10-22,4,Bom desempenho
239,2025-10-27,2,Precisa melhorar
240,2024-09-22,4,Excelente
240,2023-12-10,1,Regular
240,2021-12-16,1,Regular
240,2024-08-07,1,Excelente
240,2023-01-10,4,Precisa melhorar
241,2025-01-14,4,Regular
241,2025-05-25,4,Bom desempenho
242,2025-09-10,4,Regular
242,2025-10-24,1,Precisa melhorar
242,2025-10-18,1,Precisa melhorar
242,2025-08-22,3,Precisa melhorar
242,2025-09-19,3,Excelente
243,2025-10-20,3,Excelente
243,2025-02-01,3,Regular
243,2024-04-24,3,Precisa melhorar
244,2023-09-09,5,Bom desempenho
244,2023-01-20,2,Bom desempenho
245,2023-12-07,5,Bom desempenho
245,2025-07-12,2,Regular
245,2022-08-26,4,Excelente
246,2023-11-19,2,Regular
246,2023-10-28,1,Bom desempenho
246,2024-09-06,4,Precisa melhorar
246,2025-02-09,3,Excelente
247,2025-09-19,4,Regular
247,2025-07-01,4,Precisa melhorar
247,2024-04-28,3,Precisa melhorar
247,2025-09-23,3,Regular
248,2024-07-29,5,Excelente
248,2025-04-27,1,Bom desempenho
248,2025-01-05,1,Excelente
249,2025-04-29,4,Excelente
249,2025-08-21,4,Bom desempenho
249,2024-12-02,1,Bom desempenho
249,2024-10-20,2,Precisa melhorar
250,2024-07-13,5,Excelente
250,2024-01-05,2,Regular
251,2025-07-29,5,Regular
251,2025-10-28,1,Bom desempenho
251,2025-10-21,5,Excelente
251,2025-03-27,4,Regular
252,2025-10-25,3,Excelente
252,2025-09-26,5,Excelente
252,2025-09-25,5,Regular
253,2025-10-02,4,Precisa melhorar
253,2024-11-28,4,Excelente
253,2024-06-30,4,Precisa melhorar
253,2024-06-09,3,Bom desempenho
254,2022-10-22,3,Regular
254,2023-12-14,1,Regular
254,2024-02-13,1,Precisa melhorar
254,2023-11-25,3,Bom desempenho
254,2025-04-06,1,Regular
255,2024-06-13,4,Excelente
255,2022-03-03,1,Regular
255,2024-10-16,3,Precisa melhorar
256,2024-06-03,3,Bom desempenho
256,2023-09-02,2,Excelente
257,2025-10-13,1,Excelente
257,2025-10-15,3,Bom desempenho
257,2025-07-16,1,Excelente
257,2025-10-16,1,Precisa melhorar
257,2025-07-07,1,Regular
258,2025-06-03,5,Excelente
258,2025-05-15,5,Excelente
258,2025-07-26,1,Excelente
259,2025-07-11,2,Excelente
259,2025-04-11,2,Regular
259,2024-12-12,1,Bom desempenho
260,2025-07-10,3,Precisa melhorar
260,2025-02-18,2,Regular
260,2025-06-24,5,Bom desempenho
260,2024-07-29,5,Precisa melhorar
260,2024-12-15,3,Regular
261,2024-08-28,3,Precisa melhorar
261,2025-09-03,3,Excelente
261,2025-06-27,3,Bom desempenho
261,2024-06-14,2,Precisa melhorar
262,2023-07-20,1,Excelente
262,2025-02-07,1,Bom desempenho
262,2025-10-14,3,Regular
262,2025-04-22,2,Bom desempenho
262,2023-09-21,2,Excelente
263,2022-04-22,2,Bom desempenho
263,2023-03-21,4,Bom desempenho
263,2024-09-07,3,Regular
263,2025-10-08,1,Excelente
264,2024-10-31,2,Regular
264,2024-12-11,3,Bom desempenho
264,2024-05-05,2,Precisa melhorar
264,2025-03-12,4,Regular
265,2023-04-07,1,Regular
265,2025-06-27,3,Bom desempenho
265,2024-10-16,5,Regular
265,2024-08-18,1,Bom desempenho
265,2023-04-29,3,Excelente
266,2024-07-24,4,Precisa melhorar
266,2024-11-23,2,Excelente
266,2025-09-20,1,Precisa melhorar
266,2024-06-14,1,Precisa melhorar
266,2025-01-19,4,Excelente
267,2023-08-21,3,Precisa melhorar
267,2024-07-23,1,Precisa melhorar
267,2025-10-02,5,Excelente
267,2024-06-02,1,Bom desempenho
268,2025-04-05,5,Bom desempenho
268,2025-05-17,2,Excelente
268,2023-12-15,2,Regular
268,2023-03-28,2,Precisa melhorar
269,2025-06-02,2,Bom desempenho
269,2025-07-02,5,Excelente
269,2025-04-23,3,Precisa melhorar
269,2025-10-28,5,Regular
269,2025-08-07,5,Bom desempenho
270,2025-04-11,1,Bom desempenho
270,2025-07-18,3,Excelente
270,2025-09-02,3,Regular
270,2025-05-05,2,Precisa melhorar
270,2025-09-12,4,Regular
271,2024-02-06,4,Precisa melhorar
271,2025-05-08,3,Regular
271,2025-01-27,3,Bom desempenho
271,2025-09-02,4,Regular
272,2023-11-27,4,Bom desempenho
272,2024-06-29,4,Precisa melhorar
272,2023-05-28,4,Regular
272,2023-07-27,3,Bom desempenho
273,2023-06-06,4,Bom desempenho
273,2024-11-28,1,Regular
273,2024-03-28,3,Regular
274,2022-08-30,5,Excelente
274,2025-01-27,1,Excelente
274,2024-04-18,3,Regular
275,2023-07-31,1,Excelente
275,2025-10-01,5,Precisa melhorar
275,2025-01-05,4,Regular
275,2025-07-30,3,Regular
275,2024-10-21,2,Regular
276,2023-09-11,1,Excelente
276,2024-07-31,1,Excelente
276,2021-12-09,2,Precisa melhorar
276,2022-11-04,3,Regular
276,2022-08-20,4,Regular
277,2025-09-22,3,Regular
277,2025-08-14,3,Precisa melhorar
277,2025-10-07,4,Bom desempenho
277,2025-08-30,2,Regular
277,2025-08-28,3,Regular
278,2024-06-18,1,Precisa melhorar
278,2025-02-26,1,Precisa melhorar
279,2025-03-06,5,Excelente
279,2024-09-16,5,Excelente
280,2025-06-14,4,Bom desempenho
280,2025-10-08,1,Bom desempenho
280,2025-09-26,3,Bom desempenho
280,2025-07-04,4,Regular
280,2025-10-13,3,Excelente
281,2025-06-13,5,Regular
281,2024-09-13,3,Bom desempenho
281,2023-08-07,1,Regular
281,2025-01-20,2,Precisa melhorar
281,2024-03-22,1,Bom desempenho
282,2025-10-05,3,Excelente
282,2025-10-27,5,Precisa melhorar
282,2025-10-05,4,Excelente
282,2025-10-18,2,Precisa melhorar
282,2025-10-14,4,Precisa melhorar
283,2024-09-02,1,Precisa melhorar
283,2025-02-02,1,Excelente
283,2023-10-13,2,Bom desempenho
283,2023-01-26,1,Regular
283,2024-06-27,2,Bom desempenho
284,2022-11-15,1,Regular
284,2022-04-30,3,Precisa melhorar
284,2023-12-17,1,Precisa melhorar
284,2025-09-16,4,Bom desempenho
284,2022-10-21,5,Excelente
285,2024-11-25,3,Bom desempenho
285,2025-06-28,3,Regular
286,2025-09-30,4,Precisa melhorar
286,2025-06-24,1,Precisa melhorar
286,2025-08-31,1,Bom desempenho
287,2025-10-09,1,Regular
287,2025-02-13,1,Precisa melhorar
287,2024-02-10,1,Regular
287,2021-12-24,4,Excelente
288,2024-07-08,2,Regular
288,2024-12-04,2,Regular
289,2025-10-03,5,Excelente
289,2025-09-07,4,Excelente
289,2025-08-10,4,Excelente
289,2025-08-02,3,Precisa melhorar
290,2023-11-09,2,Bom desempenho
290,2025-10-23,3,Regular
290,2023-10-17,2,Regular
290,2022-07-28,5,Excelente
290,2025-04-27,4,Regular
291,2024-07-05,1,Regular
291,2024-08-24,4,Bom desempenho
292,2024-04-13,5,Bom desempenho
292,2024-11-07,2,Bom desempenho
292,2024-12-07,5,Regular
293,2025-06-30,4,Regular
293,2024-11-27,2,Precisa melhorar
293,2025-07-08,5,Bom desempenho
293,2025-04-21,1,Bom desempenho
294,2023-06-07,2,Excelente
294,2024-12-23,5,Precisa melhorar
295,2024-06-27,3,Precisa melhorar
295,2023-01-10,3,Bom desempenho
295,2023-07-13,1,Regular
295,2024-10-10,1,Bom desempenho
295,2025-08-28,2,Regular
296,2025-10-20,3,Excelente
296,2024-10-30,4,Precisa melhorar
296,2024-12-29,5,Bom desempenho
296,2025-07-14,2,Bom desempenho
296,2025-01-27,1,Bom desempenho
297,2023-02-15,1,Precisa melhorar
297,2021-12-13,1,Regular
297,2022-02-13,3,Regular
298,2025-08-16,4,Excelente
298,2025-05-28,4,Regular
298,2025-06-26,5,Excelente
299,2025-09-21,4,Precisa melhorar
299,2024-08-31,1,Bom desempenho
299,2024-12-30,1,Regular
299,2024-07-23,5,Regular
300,2025-02-02,2,Excelente
300,2025-03-17,1,Excelente
300,2025-07-22,4,Bom desempenho
300,2025-04-27,2,Precisa melhorar
301,2025-02-19,5,Bom desempenho
301,2022-03-19,1,Precisa melhorar
301,2024-03-04,3,Excelente
301,2022-11-14,5,Excelente
302,2022-02-10,5,Regular
302,2021-11-29,1,Regular
302,2024-03-12,2,Excelente
302,2023-06-01,4,Precisa melhorar
302,2021-12-25,3,Precisa melhorar
303,2024-11-27,3,Precisa melhorar
303,2022-12-09,1,Precisa melhorar
304,2024-10-10,1,Regular
304,2025-05-09,4,Bom desempenho
304,2025-04-19,4,Excelente
305,2025-01-26,3,Excelente
305,2025-02-03,3,Bom desempenho
305,2025-07-02,1,Precisa melhorar
305,2025-09-02,1,Precisa melhorar
305,2025-04-26,4,Regular
306,2025-09-18,4,Precisa melhorar
306,2025-04-25,5,Regular
306,2025-10-01,3,Excelente
307,2023-09-16,4,Bom desempenho
307,2023-05-27,4,Bom desempenho
308,2024-06-13,2,Regular
308,2025-04-19,1,Precisa melhorar
308,2022-12-03,3,Precisa melhorar
308,2023-05-01,3,Precisa melhorar
308,2022-12-24,3,Regular
309,2025-08-01,1,Excelente
309,2025-08-12,1,Bom desempenho
310,2024-12-07,1,Bom desempenho
310,2024-06-30,3,Precisa melhorar
310,2024-11-02,5,Bom desempenho
311,2023-10-04,4,Regular
311,2024-10-19,5,Bom desempenho
312,2025-07-20,3,Precisa melhorar
312,2023-05-16,2,Bom desempenho
312,2023-10-01,1,Bom desempenho
313,2024-04-15,1,Bom desempenho
313,2025-06-18,1,Precisa melhorar
314,2025-06-17,4,Excelente
314,2025-05-17,3,Excelente
314,2025-08-12,1,Precisa melhorar
314,2025-08-14,3,Precisa melhorar
315,2025-03-30,4,Bom desempenho
315,2025-08-06,5,Excelente
315,2024-11-05,1,Precisa melhorar
315,2022-08-27,2,Precisa melhorar
315,2024-04-13,3,Regular
316,2023-05-25,2,Regular
316,2023-11-04,1,Bom desempenho
317,2025-10-25,4,Bom desempenho
317,2025-08-16,4,Bom desempenho
318,2024-11-14,5,Bom desempenho
318,2025-04-18,5,Precisa melhorar
318,2025-07-26,3,Excelente
319,2025-08-02,5,Precisa melhorar
319,2025-08-21,3,Precisa melhorar
320,2023-06-02,3,Bom desempenho
320,2023-09-19,4,Bom desempenho
321,2021-11-10,4,Regular
321,2022-11-22,1,Bom desempenho
322,2021-07-19,3,Excelente
322,2022-02-05,4,Bom desempenho
322,2023-02-01,2,Excelente
323,2021-01-25,4,Regular
323,2024-02-03,1,Excelente
323,2022-11-04,3,Regular
324,2025-06-13,2,Bom desempenho
324,2023-09-15,1,Precisa melhorar
324,2025-02-07,1,Bom desempenho
324,2023-12-31,3,Regular
324,2024-04-05,2,Precisa melhorar
325,2025-01-12,1,Bom desempenho
325,2022-07-06,2,Precisa melhorar
325,2024-10-13,1,Regular
325,2022-07-18,1,Excelente
325,2023-09-05,1,Excelente
326,2025-10-23,5,Precisa melhorar
326,2025-09-05,4,Bom desempenho
326,2025-09-17,1,Excelente
326,2025-08-02,3,Excelente
326,2025-08-25,5,Bom desempenho
327,2023-07-18,1,Precisa melhorar
327,2023-01-27,2,Regular
328,2023-08-05,2,Excelente
328,2024-06-28,5,Bom desempenho
328,2023-06-13,4,Precisa melhorar
328,2025-03-02,2,Regular
329,2025-10-18,1,Precisa melhorar
329,2025-05-28,1,Precisa melhorar
329,2025-08-31,5,Regular
330,2024-06-27,2,Bom desempenho
330,2024-11-23,1,Bom desempenho
330,2024-08-04,2,Regular
330,2024-12-28,5,Regular
331,2023-11-12,5,Regular
331,2025-02-16,1,Bom desempenho
331,2024-03-28,4,Precisa melhorar
332,2021-04-25,1,Precisa melhorar
332,2021-03-30,2,Regular
332,2022-09-25,1,Regular
333,2024-03-19,2,Regular
333,2021-12-30,1,Precisa melhorar
334,2025-09-02,1,Excelente
334,2025-08-17,5,Bom desempenho
335,2025-07-15,1,Precisa melhorar
335,2025-06-08,3,Regular
335,2025-09-27,2,Regular
335,2025-04-28,2,Precisa melhorar
336,2025-06-23,2,Excelente
336,2025-06-14,1,Regular
336,2025-08-11,5,Precisa melhorar
336,2025-09-28,1,Regular
336,2025-02-25,5,Bom desempenho
337,2022-11-11,1,Precisa melhorar
337,2025-03-11,4,Regular
337,2025-07-06,3,Regular
337,2023-07-31,2,Regular
337,2025-10-06,5,Bom desempenho
338,2025-05-23,3,Bom desempenho
338,2025-03-28,5,Excelente
338,2025-04-26,4,Precisa melhorar
338,2025-10-13,2,Bom desempenho
338,2025-10-27,1,Excelente
339,2025-04-15,5,Regular
339,2025-06-01,5,Precisa melhorar
339,2025-10-01,4,Bom desempenho
339,2025-04-01,2,Precisa melhorar
339,2025-10-23,5,Excelente
340,2024-11-06,5,Excelente
340,2023-02-07,2,Precisa melhorar
341,2025-08-12,2,Precisa melhorar
341,2024-05-23,1,Excelente
341,2024-11-19,2,Regular
341,2023-10-14,3,Bom desempenho
342,2024-12-19,2,Regular
342,2023-10-26,2,Excelente
342,2025-09-17,3,Excelente
342,2022-10-16,3,Excelente
343,2024-10-13,5,Bom desempenho
343,2024-02-23,1,Excelente
343,2025-03-30,2,Excelente
344,2025-10-02,4,Excelente
344,2025-09-23,1,Precisa melhorar
344,2025-10-21,3,Bom desempenho
344,2025-10-05,1,Regular
345,2024-05-27,1,Excelente
345,2023-06-11,3,Bom desempenho
345,2023-10-18,1,Bom desempenho
346,2024-07-21,1,Precisa melhorar
346,2023-11-11,2,Bom desempenho
346,2023-09-08,4,Excelente
347,2024-07-10,3,Regular
347,2025-05-20,1,Regular
347,2024-04-17,2,Excelente
347,2025-04-11,5,Excelente
348,2024-05-25,1,Bom desempenho
348,2024-02-08,5,Regular
348,2025-05-10,2,Precisa melhorar
348,2025-01-07,2,Bom desempenho
348,2025-06-30,4,Regular
349,2023-12-14,1,Precisa melhorar
349,2024-10-07,1,Precisa melhorar
349,2024-03-16,4,Precisa melhorar
350,2025-09-25,3,Excelente
350,2025-09-29,2,Excelente
351,2022-03-07,1,Excelente
351,2023-01-20,4,Bom desempenho
352,2024-07-28,3,Excelente
352,2025-01-16,4,Bom desempenho
352,2024-07-13,2,Regular
353,2022-03-01,1,Regular
353,2023-09-12,2,Excelente
354,2022-11-05,5,Bom desempenho
354,2023-10-06,3,Bom desempenho
354,2023-07-05,4,Regular
354,2023-01-30,3,Excelente
354,2023-07-26,1,Regular
355,2025-04-17,1,Regular
355,2024-11-29,3,Excelente
355,2024-12-13,1,Bom desempenho
355,2024-01-01,5,Precisa melhorar
355,2024-06-23,1,Regular
356,2024-12-31,2,Bom desempenho
356,2023-08-13,1,Regular
357,2023-06-23,4,Regular
357,2025-05-27,5,Precisa melhorar
357,2025-04-27,2,Regular
357,2023-06-08,2,Bom desempenho
357,2022-08-13,3,Precisa melhorar
358,2021-12-26,1,Precisa melhorar
358,2022-11-01,2,Excelente
358,2025-01-19,5,Excelente
358,2023-12-19,2,Bom desempenho
359,2025-09-16,3,Excelente
359,2024-04-29,2,Bom desempenho
359,2024-05-25,1,Regular
360,2022-12-11,4,Excelente
360,2023-08-26,2,Regular
360,2025-03-07,1,Precisa melhorar
360,2024-11-24,4,Excelente
360,2025-09-13,3,Regular
361,2025-07-21,2,Excelente
361,2025-07-04,3,Bom desempenho
361,2025-06-21,4,Bom desempenho
362,2024-12-19,4,Bom desempenho
362,2024-12-12,5,Regular
362,2025-05-19,3,Excelente
362,2025-01-06,2,Precisa melhorar
362,2025-04-12,5,Regular
363,2023-01-06,5,Precisa melhorar
363,2025-10-03,4,Bom desempenho
363,2023-10-26,1,Precisa melhorar
364,2021-12-10,2,Bom desempenho
364,2024-06-08,1,Regular
364,2025-10-27,5,Excelente
364,2022-09-12,5,Precisa melhorar
364,2023-11-25,1,Excelente
365,2025-07-03,4,Excelente
365,2025-06-25,4,Bom desempenho
365,2025-03-18,2,Regular
365,2025-04-16,3,Bom desempenho
366,2025-04-01,5,Bom desempenho
366,2024-08-11,5,Bom desempenho
366,2023-02-08,5,Regular
367,2024-05-16,2,Regular
367,2023-10-24,1,Bom desempenho
367,2025-01-18,5,Precisa melhorar
367,2024-01-08,1,Excelente
367,2025-01-06,3,Regular
368,2025-09-08,2,Precisa melhorar
368,2025-04-07,3,Regular
368,2025-07-25,2,Bom desempenho
368,2025-09-15,5,Precisa melhorar
369,2023-12-25,1,Regular
369,2025-01-06,3,Precisa melhorar
370,2024-10-16,1,Excelente
370,2025-10-02,5,Excelente
371,2024-11-17,1,Regular
371,2025-01-06,3,Bom desempenho
371,2025-05-07,5,Regular
371,2025-06-11,5,Regular
371,2024-11-29,2,Bom desempenho
372,2025-02-02,5,Excelente
372,2024-06-03,4,Bom desempenho
372,2024-06-16,2,Regular
373,2025-03-29,3,Excelente
373,2024-06-02,3,Excelente
373,2025-03-24,1,Precisa melhorar
373,2024-10-31,2,Regular
373,2024-07-23,5,Regular
374,2025-01-10,3,Excelente
374,2024-11-12,4,Regular
374,2023-09-21,3,Excelente
375,2025-09-12,3,Bom desempenho
375,2025-09-22,1,Excelente
375,2025-10-14,2,Precisa melhorar
375,2025-08-19,4,Precisa melhorar
376,2025-01-18,1,Excelente
376,2024-01-25,3,Bom desempenho
377,2024-11-30,4,Excelente
377,2023-08-15,1,Precisa melhorar
377,2025-10-06,1,Regular
378,2024-02-10,2,Bom desempenho
378,2022-10-09,2,Precisa melhorar
378,2021-10-30,5,Regular
378,2021-10-24,5,Excelente
378,2024-05-11,2,Bom desempenho
379,2025-06-15,4,Regular
379,2024-08-15,5,Precisa melhorar
380,2024-11-29,1,Bom desempenho
380,2024-12-18,1,Precisa melhorar
380,2025-06-02,3,Regular
380,2025-08-13,2,Excelente
381,2025-04-30,5,Bom desempenho
381,2023-12-23,2,Precisa melhorar
381,2024-07-10,5,Excelente
381,2022-09-18,3,Precisa melhorar
382,2025-10-24,1,Regular
382,2025-07-04,4,Regular
382,2025-06-09,5,Regular
382,2025-08-01,1,Excelente
382,2025-10-10,3,Excelente
383,2023-07-10,2,Regular
383,2024-10-15,2,Bom desempenho
383,2024-08-19,5,Excelente
383,2025-02-09,1,Regular
383,2025-06-03,5,Excelente
384,2024-10-20,4,Regular
384,2023-10-10,4,Regular
384,2024-04-21,2,Precisa melhorar
385,2022-04-10,4,Excelente
385,2025-10-11,5,Precisa melhorar
385,2023-05-20,3,Precisa melhorar
386,2024-01-22,3,Excelente
386,2024-01-09,3,Excelente
386,2025-02-03,1,Precisa melhorar
386,2024-11-25,5,Excelente
386,2024-01-29,1,Precisa melhorar
387,2024-07-04,3,Regular
387,2025-04-16,5,Regular
387,2024-09-15,4,Precisa melhorar
387,2025-01-19,2,Excelente
387,2024-08-18,3,Excelente
388,2024-07-05,3,Regular
388,2025-09-21,3,Regular
388,2025-10-05,5,Precisa melhorar
389,2024-12-09,3,Regular
389,2025-01-17,5,Bom desempenho
389,2025-02-08,3,Excelente
390,2025-08-29,4,Regular
390,2025-09-18,4,Precisa melhorar
391,2025-07-30,2,Precisa melhorar
391,2025-08-24,1,Excelente
392,2023-06-10,5,Regular
392,2024-01-10,4,Excelente
393,2024-03-28,1,Precisa melhorar
393,2025-04-30,4,Regular
393,2021-05-06,3,Regular
393,2024-12-18,5,Regular
394,2024-10-19,1,Excelente
394,2025-03-22,2,Precisa melhorar
395,2025-07-20,3,Excelente
395,2025-01-13,3,Precisa melhorar
395,2025-05-09,5,Bom desempenho
395,2024-12-13,1,Excelente
396,2025-07-09,4,Precisa melhorar
396,2024-04-11,4,Bom desempenho
396,2023-12-27,2,Bom desempenho
396,2022-06-02,4,Precisa melhorar
396,2022-07-22,2,Regular
397,2022-03-05,5,Precisa melhorar
397,2022-06-29,1,Excelente
397,2024-08-06,4,Precisa melhorar
397,2024-05-04,2,Excelente
397,2025-05-11,5,Bom desempenho
398,2024-08-12,3,Bom desempenho
398,2024-10-10,5,Precisa melhorar
398,2024-12-03,3,Regular
398,2025-05-21,4,Bom desempenho
398,2024-08-02,1,Regular
399,2025-10-24,3,Excelente
399,2025-10-15,1,Excelente
399,2025-10-27,2,Excelente
399,2025-10-25,5,Excelente
399,2025-10-12,5,Bom desempenho
400,2025-09-11,1,Excelente
400,2025-09-13,5,Excelente
400,2025-10-21,5,Bom desempenho
400,2025-09-25,3,Excelente
400,2025-10-07,4,Regular
401,2025-09-19,3,Precisa melhorar
401,2025-04-19,1,Excelente
402,2025-07-04,5,Regular
402,2024-09-21,1,Bom desempenho
402,2023-07-20,5,Excelente
402,2024-04-16,1,Regular
402,2024-07-14,3,Regular
403,2024-04-03,1,Excelente
403,2025-06-09,5,Bom desempenho
403,2024-04-23,3,Regular
404,2025-06-18,2,Excelente
404,2023-09-23,3,Excelente
405,2025-05-22,1,Precisa melhorar
405,2025-07-26,1,Excelente
406,2025-04-01,1,Regular
406,2025-10-15,4,Bom desempenho
406,2025-01-19,2,Precisa melhorar
406,2024-04-14,5,Bom desempenho
406,2024-02-10,5,Bom desempenho
407,2023-09-03,4,Excelente
407,2023-01-11,3,Precisa melhorar
407,2025-07-28,5,Precisa melhorar
408,2024-08-23,3,Precisa melhorar
408,2024-07-07,5,Regular
408,2024-07-30,3,Regular
408,2025-08-28,2,Bom desempenho
408,2025-03-30,5,Excelente
409,2022-04-25,5,Regular
409,2023-10-01,1,Precisa melhorar
409,2024-12-16,4,Regular
410,2025-08-13,3,Regular
410,2025-04-21,5,Bom desempenho
410,2025-08-28,5,Bom desempenho
410,2025-01-15,1,Precisa melhorar
411,2024-04-09,4,Excelente
411,2025-01-22,1,Precisa melhorar
412,2024-06-27,1,Regular
412,2023-12-09,4,Regular
412,2025-04-25,3,Regular
412,2023-12-31,3,Excelente
413,2025-02-09,2,Regular
413,2024-07-11,2,Precisa melhorar
413,2025-09-03,5,Excelente
414,2025-09-19,2,Regular
414,2025-10-15,4,Excelente
414,2025-09-03,4,Regular
414,2025-10-12,4,Regular
415,2023-08-30,4,Precisa melhorar
415,2022-07-07,1,Regular
415,2023-09-10,4,Bom desempenho
415,2025-06-25,2,Precisa melhorar
415,2023-06-13,4,Regular
416,2025-05-20,3,Precisa melhorar
416,2025-10-26,1,Bom desempenho
416,2025-04-11,1,Regular
416,2025-10-27,5,Regular
416,2025-04-12,1,Precisa melhorar
417,2024-04-10,4,Precisa melhorar
417,2024-10-27,4,Precisa melhorar
417,2022-11-03,1,Regular
418,2025-08-11,3,Bom desempenho
418,2025-08-03,1,Excelente
418,2024-07-11,3,Excelente
418,2024-09-21,2,Precisa melhorar
418,2024-10-24,5,Excelente
419,2025-10-03,5,Excelente
419,2025-10-26,1,Excelente
419,2025-10-04,2,Precisa melhorar
419,2025-10-04,2,Excelente
420,2025-10-16,4,Precisa melhorar
420,2025-10-22,5,Bom desempenho
421,2024-08-07,5,Excelente
421,2025-01-24,4,Excelente
421,2024-08-06,1,Precisa melhorar
421,2025-07-27,5,Precisa melhorar
421,2024-08-03,5,Regular
422,2023-08-22,4,Regular
422,2024-11-16,1,Excelente
422,2023-08-23,1,Regular
422,2023-08-12,2,Bom desempenho
423,2025-08-21,2,Excelente
423,2024-12-31,3,Precisa melhorar
423,2023-08-09,1,Excelente
423,2023-09-03,3,Bom desempenho
424,2025-09-06,3,Excelente
424,2025-05-26,2,Bom desempenho
424,2025-05-20,5,Regular
424,2025-05-10,4,Regular
425,2023-12-10,4,Precisa melhorar
425,2024-11-07,1,Excelente
425,2023-05-11,5,Regular
426,2021-10-22,5,Regular
426,2022-06-28,1,Excelente
426,2023-05-09,3,Excelente
426,2023-11-29,4,Bom desempenho
427,2025-04-19,3,Precisa melhorar
427,2025-09-13,1,Precisa melhorar
427,2024-10-10,2,Precisa melhorar
427,2025-06-20,4,Excelente
428,2023-06-15,4,Excelente
428,2022-09-26,4,Regular
